MMS Id,Permanent Call Number,Library Name,Location Name,Base Status,Title,Description,Barcode,Scanned Barcode,Retention Commitment,Notes
993919980101921,+ BF180 .B4,Main Library,Stacks,Item in place,Behavior research methods and instrumentation.,v. 3 1971,0123500386263,39097014386610,,
993604830101921,+ BF180 .B4,Main Library,Stacks,Item in place,Behavior research methods and instrumentation.,v. 2 1970,0123500386255,39097014386628,,
996507020101921,+ BF180 .B4,Main Library,Stacks,Item in place,Behavior research methods and instrumentation.,v. 15 1983,0123500386388,39097014386644,,
99169230101921,+ BF180 .B4,Main Library,Stacks,Item in place,Behavior research methods and instrumentation.,v. 14 1982,0123500386370,39097014386701,,
993604830101921,+ BF180 .B4,Main Library,Stacks,Item in place,Behavior research methods and instrumentation.,v. 13 1981,0123500386362,39097014386719,,
993604830101921,+ BF180 .B4,Main Library,Stacks,Item in place,Behavior research methods and instrumentation.,v. 12 1980,0123500386354,39097014386727,,
994593400101921,+ BF180 .B4,Main Library,Stacks,Item in place,Behavior research methods and instrumentation.,v. 11 1979,0123500386347,39097014386735,,
99169230101921,+ BF180 .B4,Main Library,Stacks,Item in place,Behavior research methods and instrumentation.,v. 10 1978,0123500386339,39097014386743,,
996290690101921,+ BF180 .B42,Main Library,Stacks,Item in place,"Behavior research methods, instruments, & computers : a journal of the Psychonomic Society, Inc.",v. 19 1987,0123500198999,39097014386446,,
9910124570101921,+ BF180 .B42,Main Library,Stacks,Item in place,"Behavior research methods, instruments, & computers : a journal of the Psychonomic Society, Inc.",v. 20 1988,0123500199005,39097014386453,,
9910124570101921,+ BF180 .B42,Main Library,Stacks,Item in place,"Behavior research methods, instruments, & computers : a journal of the Psychonomic Society, Inc.",v. 21 1989,0123500199013,39097014386461,,
9910124570101921,+ BF180 .B42,Main Library,Stacks,Item in place,"Behavior research methods, instruments, & computers : a journal of the Psychonomic Society, Inc.",v. 22 1990,0123500199021,39097014386479,,
9910124570101921,+ BF180 .B42,Main Library,Stacks,Item in place,"Behavior research methods, instruments, & computers : a journal of the Psychonomic Society, Inc.",v. 23 1991,0123500199039,39097014386487,,
9910128340101921,+ BF180 .B42,Main Library,Stacks,Item in place,"Behavior research methods, instruments, & computers : a journal of the Psychonomic Society, Inc.",v. 18 1986,0123500198981,39097014386537,,
994939980101921,+ BF180 .B42,Main Library,Stacks,Item in place,"Behavior research methods, instruments, & computers : a journal of the Psychonomic Society, Inc.",v. 17 1985,0123500198973,39097014386545,,
994593400101921,+ BF180 .B42,Main Library,Stacks,Item in place,"Behavior research methods, instruments, & computers : a journal of the Psychonomic Society, Inc.",v. 16 1984,0123500198965,39097014386636,,
994544020101921,+ DS646.3 .B69,Main Library,Stacks,Item in place,Borneo research bulletin.,v.10-14(1978-1982),0123500703020,39097014666235,,
994544020101921,+ DS646.3 .B69,Main Library,Stacks,Item in place,Borneo research bulletin.,v.17-18(1985-1986),0123500703038,39097014666243,,
994544020101921,+ DS646.3 .B69,Main Library,Stacks,Item in place,Borneo research bulletin.,v.19-20(1987-1988),0123500703046,39097014666250,,
993733430101921,+ DS646.3 .B69,Main Library,Stacks,Item in place,Borneo research bulletin.,v.23(1991),0123500703053,39097014666268,,
994882940101921,+ DS646.3 .B69,Main Library,Stacks,Item in place,Borneo research bulletin.,v.5-9(1973-1977),0123500703012,39097014666276,,
993733430101921,+ DS646.3 .B69,Main Library,Stacks,Item in place,Borneo research bulletin.,v.24(1992),0123500703061,39097014666987,,
9910473920101921,+ DS149.A1 B73,Main Library,Stacks,Item in place,Brit MAPAM.,,0123500580659,39097014185129,,
993590880101921,+ DS119.7 .U553a,Main Library,Stacks,Item in place,Bulletin /,v.10-11(1987-1988),0123501135594,39097014663620,,
993590880101921,+ DS119.7 .U553a,Main Library,Stacks,Item in place,Bulletin /,v.12(1989),0123501135602,39097014663638,,
993590880101921,+ DS119.7 .U553a,Main Library,Stacks,Item in place,Bulletin /,v.13(1990),0123501135610,39097014663646,,
993590880101921,+ DS119.7 .U553a,Main Library,Stacks,Item in place,Bulletin /,v.15(1992),0123501135628,39097014663653,,
994882930101921,+ DS119.7 .U553a,Main Library,Stacks,Item in place,Bulletin /,v.37:no.5(2014:May),B2039662,39097014663661,,
996166190101921,+ DS149.A1 T492,Main Library,Stacks,Item in place,Bulletin for the educator on the teaching of Israel and Zionism /,v. 5 1979,0123501109409,39097014382429,,
993604830101921,+ DS1 .B8,Main Library,Stacks,Item in place,Bulletin of concerned Asian scholars.,v.15(1983),0123500116132,39097014383997,,
993604830101921,+ DS1 .B8,Main Library,Stacks,Item in place,Bulletin of concerned Asian scholars.,v.16(1984),0123500116140,39097014384003,,
994120910101921,+ DS1 .B8,Main Library,Stacks,Item in place,Bulletin of concerned Asian scholars.,v.17(1985),0123500116157,39097014660014,,
994120910101921,+ DS1 .B8,Main Library,Stacks,Item in place,Bulletin of concerned Asian scholars.,v.18(1986),0123500116165,39097014660022,,
993560570101921,+ DS1 .B8,Main Library,Stacks,Item in place,Bulletin of concerned Asian scholars.,v.19(1987),0123500116173,39097014660030,,
993827760101921,+ DS1 .B8,Main Library,Stacks,Item in place,Bulletin of concerned Asian scholars.,v.20(1988),0123500116181,39097014660048,,
993734460101921,+ DS1 .B8,Main Library,Stacks,Item in place,Bulletin of concerned Asian scholars.,v.21-22(1989-1990),0123500116199,39097014660055,,
993734460101921,+ DS1 .B8,Main Library,Stacks,Item in place,Bulletin of concerned Asian scholars.,v.23(1991),0123500116207,39097014660063,,
993830720101921,+ DS101 .B84,Main Library,Stacks,Item in place,Bulletin of the Israeli Academic Center in Cairo.,no.1-12(1982-1989),0123501135743,39097014662887,,different barcode
99752140101921,+ DS101 .B84,Main Library,Stacks,Item in place,Bulletin of the Israeli Academic Center in Cairo.,v.21(1997:July),0123501135735,39097014663000,,different barcode
9910236320101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 13 1979 Jan.-June,0123500659636,39097014382817,,
9910236320101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 14 1979 July-Dec.,0123500659644,39097014382825,,
9910236320101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 15 1980 Jan.-June,0123500659651,39097014382833,,
996290690101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 16 1980 July-Dec.,0123500659669,39097014382841,,
993875870101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 17 1981 Jan.-June,0123500659677,39097014382858,,
993875870101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 18 1981 July-Dec.,0123500659685,39097014382866,,
993875870101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 19 1982 Jan.-June,0123500659693,39097014382874,,
993875870101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 2 1973 July-Dec.,0123500659529,39097014382882,,
993589480101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 20 1982 July-Dec.,0123500659701,39097014382890,,
993589480101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 21 1983,0123500659719,39097014382908,,
994593400101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 22 1984,0123500659727,39097014382916,,
994593400101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 23 1985,0123500659735,39097014382924,,
993657850101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 8 1976 July-Dec.,0123500659586,39097014382932,,
993589480101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 7 1976 Jan.-June,0123500659578,39097014382940,,
993589480101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 6 1975 July-Dec.,0123500659560,39097014382957,,
993589480101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 5 1975 Jan.-June,0123500659552,39097014382965,,
994593400101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 4 1974 July-Dec.,0123500659545,39097014382973,,
993589480101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 3 1974 Jan.-June,0123500659537,39097014382981,,
993589480101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 29 1991,0123500659792,39097014382999,,
994593400101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 28 1990,0123500659784,39097014383005,,
994593400101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 27 1989,0123500659776,39097014383013,,
993657850101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 26 1988,0123500659768,39097014383021,,
993589480101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 25 1987,0123500659750,39097014383039,,
993875870101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 24 1986,0123500659743,39097014383047,,
994593400101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 9 1977 Jan.-June,0123500659594,39097014383161,,
9910124570101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 1 1973 Jan.-June,0123500659511,39097014386495,,
9910124570101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 10 1977 July-Dec.,0123500659602,39097014386503,,
9910124570101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 11 1978 Jan.-June,0123500659610,39097014386511,,
9910236320101921,+ BF180 .P75,Main Library,Stacks,Item in place,Bulletin of the Psychonomic Society.,v. 12 1978 July-Dec.,0123500659628,39097014386529,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.10:no.1(2001:Winter),B2204512,39097014660378,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.10:no.2(2001:Fall),B2204499,39097014660386,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.11:no.1(2002:Summer),B2204500,39097014660394,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.12:no.1(2003:Winter),B2204511,39097014660402,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.12:no.2(2003:Fall),B2204501,39097014660410,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.13:no.1(2004:Spring),B2204510,39097014660428,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.13:no.2(2004:Fall),B2204509,39097014660436,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.14:no.1(2005:Spring),B2204508,39097014660444,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.14:no.2(2005:Fall),B2204507,39097014660451,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.15:no.1(2006:Spring),B2204505,39097014660469,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.15:no.2(2006:Winter),B2204504,39097014660477,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.16:no.1(2007:Spring),B2204503,39097014660485,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.17:no.1(2008:Spring),B2204502,39097014660584,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.1:no.1(1989:August),B2204530,39097014660592,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.2:no.1(1990:January),B2204528,39097014660600,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.8:no.1(1999:Spring),B2204514,39097014660972,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.9:no.1(2000:Winter),B2204513,39097014660980,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.2:no.2(1990:June),B2204529,39097014661095,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.2:no.3(1990:Fall),B2204527,39097014661103,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.3:no.1(1991:Fall),B2204526,39097014661111,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.3:no.2(1992:Spring),B2204524,39097014661129,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.4:no.1(1992:Fall),B2204525,39097014661137,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.4:no.2(1993:Spring),B2204523,39097014661145,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.5:no.1(1994:Winter),B2204520,39097014661152,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.5:no.2(1994:Fall),B2204521,39097014661160,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.6:no.1(1995:Fall),B2204519,39097014661178,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.7:no.1(1996:Fall),B2204518,39097014661186,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.7:no.2(1997:Winter),B2204517,39097014661194,,
999712170101921,+ DS41 .C33,Main Library,Stacks,Item in place,CAMERA media report.,v.7:no.3(1998:Fall),B2204516,39097014661202,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 17 1968,0123500702527,39097014666284,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 18 1969,0123500702535,39097014666292,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 19 1970,0123500702543,39097014666300,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 20 1971,0123500702550,39097014666318,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 21 1972,0123500702568,39097014666326,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 22 1973,0123500702576,39097014666334,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 23 1974,0123500702584,39097014666342,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 24 1975,0123500702592,39097014666359,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 25 1976,0123500702600,39097014666367,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 26 1977,0123500702618,39097014666375,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 27 1978,0123500702626,39097014666383,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 28 1979,0123500702634,39097014666391,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 29 1980,0123500702642,39097014666409,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 30 1981,0123500702659,39097014666417,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 34 1985,0123500702667,39097014666425,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 35 1986,0123500702691,39097014666433,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 36 1987,0123500702675,39097014666441,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 37 1988,0123500702683,39097014666458,,
996907420101921,+ DS701 .C643,Main Library,Stacks,Item in place,China reconstructs.,v. 38 1989,0123500702709,39097014666466,,
993662300101921,+ BM535 .C514,Main Library,Stacks,Item in place,Christian attitudes on Jews and Judaism.,n.34-39 1974,0123500053756,39097014642012,,
993662300101921,+ BM535 .C514,Main Library,Stacks,Item in place,Christian attitudes on Jews and Judaism.,n.40-45 1975,0123500053764,39097014642020,,
993662300101921,+ BM535 .C514,Main Library,Stacks,Item in place,Christian attitudes on Jews and Judaism.,n.46-51 1976,0123500053772,39097014642038,,
993662300101921,+ BM535 .C514,Main Library,Stacks,Item in place,Christian attitudes on Jews and Judaism.,n.52-57 1977,0123500053780,39097014642046,,
993662300101921,+ BM535 .C514,Main Library,Stacks,Item in place,Christian attitudes on Jews and Judaism.,n.58-69 Feb. 1978-Dec. 1979,0123500053798,39097014642053,,
993662300101921,+ BM535 .C514,Main Library,Stacks,Item in place,Christian attitudes on Jews and Judaism.,n.28-33 1973,0123500053749,39097014642186,,
993604830101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.62:no.4(2018:May),B2178058,39097011780419,,
993604830101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.62:no.5(2018:June),B2179113,39097011780468,,
993604830101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.62:no.6(2018:July/Aug.),B2179621,39097011780518,,
993604830101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.62:no.7(2018:Sept.),B2180674,39097011780567,,
993604830101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.62:no.8(2018:Oct.),B2182065,39097011780617,,
993604830101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.62:no.9(2018:Nov.),B2183248,39097011780666,,
993604830101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.62:no.10(2018:Dec.),B2183382,39097011780716,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.61:no.7(2017:Sept.),B2068512,39097013718045,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.61:no.9(2017:Nov.),B2171764,39097013718052,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.62:no.1(2018:Jan.-Feb.),B2173772,39097013718060,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.62:no.3(2018:Apr.),B2176908,39097013718078,,
993704980101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.12(1967-1968:Oct.-Sept.),0123500267950,39097013718219,,
993704980101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.19(1974-1975:Oct.-Mar.),0123500268065,39097013718227,,
993704980101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.20(1975-1976:Oct.-Mar.),0123500268081,39097013718235,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.21(1976-1977:Oct.-Mar.),0123500268107,39097013718243,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.60:no.1(2016:Jan.-Feb.),B2048047,39097014382239,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.60:no.3(2016:Apr.),B2051263,39097014382247,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.16(1971-1972:Oct.-Mar.),0123500268008,39097014382346,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.34(1990),0123500268313,39097014382353,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.60:no.9(2016:Nov.),B2058560,39097014382361,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.22(1977-1978:Oct.-Mar.),0123500268123,39097014382452,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.28(1984:July-Dec.),0123500268255,39097014382460,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.30(1986),0123500268289,39097014382478,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.60:no.6(2016:Jul.-Aug.),B2053901,39097014382486,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.23(1978-1979:Oct.-Mar.),0123500268149,39097014382577,,
993560570101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.25(1981:Jan.-June),0123500268198,39097014382585,,
993604830101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.26(1982:July-Dec.),0123500268214,39097014382593,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.61:no.1(2017:Jan.-Feb. ),B2064964,39097014382601,,
998775250101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.23(1979:Apr.-Aug.),0123500268156,39097014382692,,
993704980101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.24(1980:Jan.-June),0123500268172,39097014382700,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.27:no.10-19(1983),0123500268230,39097014382718,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.61:no.4(2017:May),B2064752,39097014382726,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.29(1985:Jan.-June),0123500268263,39097014384037,,
993704980101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.18(1973-1974:Oct.-Mar.),0123500268040,39097014482716,,
993704980101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.18(1974:Apr.-Sept.),0123500268057,39097014482724,,
993704980101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.19(1975:Apr.-Sept.),0123500268073,39097014482732,,
993704980101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.20(1976:Apr.-Sept.),0123500268099,39097014482740,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.21(1977:Apr.-Sept.),0123500268115,39097014482757,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.22(1978:Apr.-Sept.),0123500268131,39097014482765,,
993560580101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.17(1973:Apr.-Sept.),0123500268032,39097014482773,,
993827770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.23(1979:Sept.-Dec.),0123500268164,39097014482781,,
993704980101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.24(1980:July-Dec.),0123500268180,39097014482799,,
993704980101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.25(1981:July-Dec.),0123500268206,39097014482807,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.27:no.1-9(1983),0123500268222,39097014482815,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.28(1984:Jan.-June),0123500268248,39097014482823,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.15(1970-1971:Oct.-Sept.),0123500267992,39097014482831,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.17(1972-1973:Oct.-Mar.),0123500268024,39097014482849,,
994826770101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.29(1985:July-Dec.),0123500268271,39097014482856,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.31(1987),0123500268297,39097014482864,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.35(1991),0123500268321,39097014482872,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.60:no.2(2016:Mar.),B2050112,39097014482880,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.14(1969-1970:Oct.-Sept.),0123500267984,39097014482898,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.60:no.4(2016:May),B2052678,39097014482906,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.60:no.8(2016:Oct.),B2056868,39097014482914,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.60:no.10(2016:Dec. ),B2059754,39097014482922,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.60:no.7(2016:Sept. ),B2055627,39097014482930,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.61:no.2(2017:Mar.),B2062710,39097014482948,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.13(1968-1969:Oct.-Sept.),0123500267976,39097014482955,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.61:no.5(2017:Jun.),B2065935,39097014482963,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.61:no.6(2017:Jul.-Aug.),B2070305,39097014482971,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.61:no.8(2017:Oct.),B2069815,39097014482989,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.61:no.10(2017:Dec.),B2177894,39097014482997,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.62:no.2(2018:Mar.),B2175935,39097014483003,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.12(1968:Apr.-Sept.),0123500267968,39097014506050,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.10(1965-1966:Oct.-Sept.),0123500267935,39097014642236,,
994593400101921,+ BR1 .C6418,Main Library,Stacks,Item in place,Christianity today.,v.11(1966-1967:Oct.-Sept.),0123500267943,39097014642244,,
993662300101921,+ BM535 .C52,Main Library,Stacks,Item in place,Christlich-jÃ¼disches Forum.,nr. 54 1982,0123500764881,39097014383153,,
993662300101921,+ BM535 .C52,Main Library,Stacks,Item in place,Christlich-jÃ¼disches Forum.,nr.25-27 1961,0123500764832,39097014642061,,
993662300101921,+ BM535 .C52,Main Library,Stacks,Item in place,Christlich-jÃ¼disches Forum.,nr.28-38 1962-66,0123500764840,39097014642079,,
993662300101921,+ BM535 .C52,Main Library,Stacks,Item in place,Christlich-jÃ¼disches Forum.,nr.44-47 1972-75,0123500764865,39097014642087,,
993662300101921,+ BM535 .C52,Main Library,Stacks,Item in place,Christlich-jÃ¼disches Forum.,nr.39-43 1967-71,0123500764857,39097014642194,,
993662300101921,+ BM535 .C52,Main Library,Stacks,Item in place,Christlich-jÃ¼disches Forum.,nr.48-52 1976-80,0123500764873,39097014642202,,
994593400101921,+ BM1 .C5,Main Library,Stacks,Item in place,Cincinnati Judaica review.,v. 1 1990,0123501539894,39097014642475,,
993780520101921,+ DS101 .C5696,Main Library,Stacks,Item in place,"Coloquio : publicaciÃ³n periÃ³dica del Congreso JudÃ­o Latinoamericano, rama del Congreso JudÃ­o Mundial.",no.11-15(1983-1987),0123500900816,39097014662655,,
993780520101921,+ DS101 .C5696,Main Library,Stacks,Item in place,"Coloquio : publicaciÃ³n periÃ³dica del Congreso JudÃ­o Latinoamericano, rama del Congreso JudÃ­o Mundial.",no.16(1988),0123500900824,39097014662663,,
