MMS Id,Normalized Call Number,Library Name,Location Name,Permanent Call Number,Title,Description,Base Status,Barcode,Scanned Barcode,Notes/Comments,Retention Commitment
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.16(1953),Item in place,0123500351333,39097014560172,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.21(1958),Item in place,0123500351382,39097014560180,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.26(1963),Item in place,0123500351432,39097014560198,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.31(1969),Item in place,0123500351499,39097014560206,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.36(1974),Item in place,0123500351549,39097014560214,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.4(1930-1932),Item in place,0123500351218,39097014560222,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.44(1983),Item in place,0123500351630,39097014560230,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.49(1988-1989),Item in place,0123500351689,39097014560248,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.71:no.2(2011:Dec.),Item in place,B1214214,39097014560263,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.74:no.1(2014),Item in place,B2036618,39097014560271,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.77:no.2(2017),Item in place,B2179425,39097014560289,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.17(1954),Item in place,0123500351341,39097014560297,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.22(1959),Item in place,0123500351390,39097014560305,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.27(1964-1965),Item in place,0123500351440,39097014560313,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.32(1970),Item in place,0123500351507,39097014560321,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.37(1975),Item in place,0123500351556,39097014560339,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.40(1978),Item in place,0123500351598,39097014560347,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.45(1984),Item in place,0123500351648,39097014560354,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.5(1935),Item in place,0123500351226,39097014560362,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.72:no.1(2012:June),Item in place,B1379173,39097014560388,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.74:no.2(2014),Item in place,B2042716,39097014560396,,
993644560101921,0n 8 a75,Main Library,Stacks,N8 .A75,Artibus Asiae ...,v.9(1946),Item in place,0123500351267,39097014560404,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.12(1982:July-Dec.),Item in place,0123500107123,39097014561709,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.13(1983:Jan.-June),Item in place,0123500107131,39097014561717,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.13(1983:July-Dec.),Item in place,0123500107149,39097014561725,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.14(1984:Jan.-June),Item in place,0123500107156,39097014561733,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.14(1984:July-Dec.),Item in place,0123500107164,39097014561741,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.15(1985),Item in place,0123500107172,39097014561758,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.16(1986:Jan.-June),Item in place,0123500107180,39097014561766,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.22(1992:July-Dec.),Item in place,0123500107313,39097014561774,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.22(1992:Jan.-June),Item in place,0123500107305,39097014561782,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.21(1991:July-Dec.),Item in place,0123500107297,39097014561790,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.21(1991:Jan.-June),Item in place,0123500107289,39097014561808,,
